order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,month,quarter,profit_margin
ES-2014-3852497,2014-08-23,2014-08-28,Standard Class,Michelle Moray,Consumer,Calabria,Italy,EU,South,OFF-FA-10003139,Office Supplies,Fasteners,"Advantus Push Pins, Assorted Sizes",36,3,0.0,7.11,2.93,Medium,2014,8,3,0.1975
MX-2014-124135,2014-08-23,2014-08-26,Second Class,Matt Collister,Corporate,Granma,Cuba,LATAM,Caribbean,OFF-PA-10003380,Office Supplies,Paper,"Green Bar Memo Slips, Multicolor",24,2,0.0,6.84,1.34,Medium,2014,8,3,0.285
IT-2014-4055307,2014-08-23,2014-08-30,Standard Class,Jocasta Rupert,Consumer,Dublin,Ireland,EU,North,TEC-AC-10000815,Technology,Accessories,"Enermax Flash Drive, Erganomic",20,1,0.5,-2.385,0.89,Medium,2014,8,3,-0.11925
CA-2014-129021,2014-08-24,2014-08-27,Second Class,Patrick O'Brill,Consumer,Florida,United States,US,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,4368,13,0.2,327.5922,609.44,Medium,2014,8,3,0.07499821428571428
IN-2014-58551,2014-08-24,2014-08-28,Standard Class,Harold Dahlen,Home Office,Guangdong,China,APAC,North Asia,TEC-CO-10003777,Technology,Copiers,"Hewlett Copy Machine, Color",786,3,0.0,157.05,152.87,High,2014,8,3,0.19980916030534351
IT-2014-4778257,2014-08-24,2014-08-28,Standard Class,Clytie Kelty,Consumer,Scotland,United Kingdom,EU,North,OFF-ST-10003305,Office Supplies,Storage,"Rogers Box, Blue",120,5,0.0,2.25,6.83,Medium,2014,8,3,0.01875
IN-2014-78438,2014-08-25,2014-08-25,Same Day,Marc Crier,Consumer,Yangon,Myanmar (Burma),APAC,Southeast Asia,TEC-PH-10003075,Technology,Phones,"Samsung Signal Booster, Full Size",458,4,0.17,-82.8384,99.87,Medium,2014,8,3,-0.18086986899563318
CA-2014-139717,2014-08-25,2014-08-27,Second Class,Darrin Martin,Consumer,Ohio,United States,US,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646,8,0.2,64.6272,94.81,High,2014,8,3,0.1000421052631579
IZ-2014-6680,2014-08-25,2014-08-25,Same Day,Jim Radford,Consumer,Baghdad,Iraq,EMEA,EMEA,FUR-SAF-10002495,Furniture,Bookcases,"Safco Library with Doors, Mobile",392,1,0.0,19.59,76.32,High,2014,8,3,0.04997448979591837
ES-2014-2379227,2014-08-25,2014-08-28,Second Class,Jennifer Braxton,Corporate,England,United Kingdom,EU,North,TEC-CO-10000270,Technology,Copiers,"Hewlett Fax Machine, High-Speed",954,3,0.0,95.4,73.57,Medium,2014,8,3,0.1
IT-2014-4038519,2014-08-25,2014-08-26,First Class,Matt Abelman,Home Office,Rhineland-Palatinate,Germany,EU,Central,FUR-BO-10004254,Furniture,Bookcases,"Ikea Classic Bookcase, Traditional",371,1,0.1,115.275,71.09,Medium,2014,8,3,0.3107142857142857
ES-2014-1723161,2014-08-25,2014-08-30,Standard Class,Annie Thurman,Consumer,Ile-de-France,France,EU,Central,OFF-AP-10004140,Office Supplies,Appliances,"Breville Stove, Silver",1518,3,0.1,252.963,61.73,Medium,2014,8,3,0.16664229249011858
CA-2014-9080,2014-08-25,2014-08-31,Standard Class,Doug O'Connell,Consumer,Alberta,Canada,Canada,Canada,OFF-FEL-10004665,Office Supplies,Storage,"Fellowes Lockers, Blue",829,4,0.0,215.52,60.81,Medium,2014,8,3,0.25997587454764776
IN-2014-61869,2014-08-25,2014-08-29,Standard Class,Clytie Kelty,Consumer,Western Australia,Australia,APAC,Oceania,FUR-BO-10003783,Furniture,Bookcases,"Dania Library with Doors, Pine",982,3,0.1,87.255,60.7,Medium,2014,8,3,0.08885437881873727
IT-2014-1860853,2014-08-25,2014-08-30,Second Class,Andrew Gjertsen,Corporate,Lombardy,Italy,EU,South,OFF-SU-10000695,Office Supplies,Supplies,"Kleencut Trimmer, Serrated",191,5,0.0,51.45,38.53,High,2014,8,3,0.2693717277486911
ID-2014-42388,2014-08-25,2014-08-30,Standard Class,Alex Avila,Consumer,New South Wales,Australia,APAC,Oceania,OFF-AP-10002960,Office Supplies,Appliances,"Hamilton Beach Toaster, Black",256,5,0.1,-17.22,26.93,High,2014,8,3,-0.067265625
IR-2014-4860,2014-08-25,2014-08-27,First Class,Benjamin Venier,Corporate,Razavi Khorasan,Iran,EMEA,EMEA,OFF-SAN-10004339,Office Supplies,Art,"Sanford Highlighters, Water Color",76,4,0.0,27.24,19.51,Critical,2014,8,3,0.3584210526315789
IZ-2014-9390,2014-08-25,2014-08-27,First Class,Beth Fritzler,Corporate,Baghdad,Iraq,EMEA,EMEA,TEC-BEL-10003985,Technology,Accessories,"Belkin Router, USB",259,1,0.0,121.71,13.8,Medium,2014,8,3,0.4699227799227799
ES-2014-5794981,2014-08-25,2014-08-27,First Class,Ricardo Emerson,Consumer,England,United Kingdom,EU,North,OFF-LA-10004285,Office Supplies,Labels,"Smead Legal Exhibit Labels, Laser Printer Compatible",78,7,0.0,4.62,10.08,Critical,2014,8,3,0.05923076923076923
ES-2014-2611605,2014-08-25,2014-08-31,Standard Class,Ken Lonsdale,Consumer,Oslo,Norway,EU,North,OFF-AR-10002991,Office Supplies,Art,"Binney & Smith Markers, Blue",169,7,0.0,31.92,8.78,Medium,2014,8,3,0.18887573964497043
IV-2014-8070,2014-08-25,2014-08-29,Standard Class,Maxwell Schwartz,Consumer,Vallee Du Bandama,Cote d'Ivoire,Africa,Africa,TEC-LOG-10004917,Technology,Accessories,"Logitech Memory Card, Programmable",105,1,0.0,42.99,8.22,Medium,2014,8,3,0.4094285714285715
ES-2014-3185862,2014-08-25,2014-08-29,Standard Class,Luke Foster,Consumer,Lisboa,Portugal,EU,South,OFF-ST-10004473,Office Supplies,Storage,"Tenex Trays, Wire Frame",80,3,0.5,0.0,5.48,Medium,2014,8,3,0.0
HR-2014-3840,2014-08-25,2014-08-29,Standard Class,Sheri Gordon,Consumer,Grad Zagreb,Croatia,EMEA,EMEA,OFF-ROG-10000566,Office Supplies,Storage,"Rogers Trays, Single Width",62,1,0.0,4.29,4.25,Medium,2014,8,3,0.06919354838709678
ZA-2014-5970,2014-08-25,2014-08-25,Same Day,Sally Matthias,Consumer,Copperbelt,Zambia,Africa,Africa,OFF-ADV-10000177,Office Supplies,Fasteners,"Advantus Staples, Metal",44,4,0.0,18.0,3.84,High,2014,8,3,0.4090909090909091
IN-2014-11294,2014-08-25,2014-08-29,Standard Class,Jesus Ocampo,Home Office,Victoria,Australia,APAC,Oceania,TEC-AC-10001735,Technology,Accessories,"Logitech Mouse, Bluetooth",26,1,0.1,1.152,3.55,High,2014,8,3,0.044307692307692305
EG-2014-1820,2014-08-25,2014-08-27,First Class,Evan Henry,Consumer,Al Qahirah,Egypt,Africa,Africa,OFF-CAR-10004408,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy",58,2,0.0,25.92,3.54,Medium,2014,8,3,0.44689655172413795
NI-2014-3100,2014-08-25,2014-08-28,First Class,Harold Dahlen,Home Office,Kano,Nigeria,Africa,Africa,OFF-BIN-10002236,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",32,4,0.7,-25.872,3.45,Medium,2014,8,3,-0.8085
AO-2014-620,2014-08-25,2014-08-30,Standard Class,Annie Zypern,Consumer,Benguela,Angola,Africa,Africa,FUR-RUB-10001796,Furniture,Furnishings,"Rubbermaid Light Bulb, Erganomic",35,2,0.0,16.74,3.3,Medium,2014,8,3,0.47828571428571426
ZA-2014-8160,2014-08-25,2014-08-31,Standard Class,Edward Hooks,Corporate,Southern,Zambia,Africa,Africa,OFF-NOV-10002610,Office Supplies,Labels,"Novimex File Folder Labels, Alphabetical",48,6,0.0,6.66,2.24,Medium,2014,8,3,0.13875
ID-2014-76891,2014-08-25,2014-08-28,First Class,Karl Braun,Consumer,Jakarta,Indonesia,APAC,Southeast Asia,OFF-EN-10002425,Office Supplies,Envelopes,"Ames Peel and Seal, Set of 50",10,1,0.47,-8.2443,1.93,High,2014,8,3,-0.8244300000000001
CA-2014-123043,2014-08-25,2014-08-30,Standard Class,Alan Haines,Corporate,New York,United States,US,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,25,4,0.2,7.71,0.62,Medium,2014,8,3,0.3084
ES-2014-5225520,2014-08-25,2014-08-28,Second Class,Tonja Turnell,Home Office,Valenciana,Spain,EU,South,OFF-AR-10000316,Office Supplies,Art,"Stanley Pens, Blue",10,1,0.0,4.92,0.59,Medium,2014,8,3,0.492
IN-2014-30110,2014-08-26,2014-08-27,First Class,Laura Armstrong,Corporate,Sumatera Selatan,Indonesia,APAC,Southeast Asia,FUR-TA-10000687,Furniture,Tables,"Bevis Conference Table, with Bottom Storage",3427,7,0.47,-452.8104,586.57,High,2014,8,3,-0.13213025970236358
ID-2014-84269,2014-08-26,2014-08-28,First Class,Brad Eason,Home Office,Queensland,Australia,APAC,Oceania,FUR-CH-10002980,Furniture,Chairs,"Hon Executive Leather Armchair, Red",1654,6,0.4,-689.256,237.38,High,2014,8,3,-0.41672067714631195
IN-2014-15382,2014-08-26,2014-08-31,Standard Class,Nora Pelletier,Home Office,Yangon,Myanmar (Burma),APAC,Southeast Asia,FUR-CH-10002247,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",1007,3,0.27,-110.4003,123.83,High,2014,8,3,-0.10963286991062562
UP-2014-100,2014-08-26,2014-08-28,First Class,Logan Haushalter,Consumer,Sumy,Ukraine,EMEA,EMEA,TEC-SAM-10000613,Technology,Phones,"Samsung Speaker Phone, with Caller ID",246,2,0.0,14.76,99.98,Critical,2014,8,3,0.06
IN-2014-32651,2014-08-26,2014-08-28,Second Class,Jas O'Carroll,Consumer,Maharashtra,India,APAC,Central Asia,TEC-AC-10001500,Technology,Accessories,"Logitech Memory Card, Erganomic",607,6,0.0,36.36,93.82,High,2014,8,3,0.05990115321252059
IN-2014-80153,2014-08-26,2014-08-31,Second Class,Noah Childs,Corporate,Canterbury,New Zealand,APAC,Oceania,OFF-AR-10002331,Office Supplies,Art,"Binney & Smith Canvas, Blue",411,8,0.0,12.24,93.56,High,2014,8,3,0.02978102189781022
MX-2014-110009,2014-08-26,2014-08-31,Second Class,Greg Matthias,Consumer,Ouest,Haiti,LATAM,Caribbean,OFF-ST-10004754,Office Supplies,Storage,"Fellowes Lockers, Single Width",581,7,0.4,-154.952,70.93,High,2014,8,3,-0.26669879518072287
IN-2014-47799,2014-08-26,2014-08-30,Standard Class,Duane Noonan,Consumer,Hebei,China,APAC,North Asia,FUR-BO-10001585,Furniture,Bookcases,"Sauder Floating Shelf Set, Mobile",591,3,0.0,218.7,68.71,High,2014,8,3,0.37005076142131976
IN-2014-33281,2014-08-26,2014-08-30,Standard Class,Ralph Kennedy,Consumer,New South Wales,Australia,APAC,Oceania,FUR-CH-10003097,Furniture,Chairs,"Hon Rocking Chair, Black",346,3,0.1,49.923,66.9,High,2014,8,3,0.14428612716763006
MX-2014-143322,2014-08-26,2014-08-28,First Class,Shirley Daniels,Home Office,Sonora,Mexico,LATAM,North,OFF-AP-10001682,Office Supplies,Appliances,"Hamilton Beach Blender, Black",235,5,0.0,49.3,60.34,Critical,2014,8,3,0.20978723404255317
ID-2014-72663,2014-08-26,2014-08-31,Second Class,Carl Ludwig,Consumer,Punjab,Pakistan,APAC,Central Asia,TEC-CO-10000172,Technology,Copiers,"Hewlett Ink, Digital",297,4,0.5,-59.4,47.02,High,2014,8,3,-0.19999999999999998
ID-2014-83324,2014-08-26,2014-08-29,First Class,Tom Zandusky,Corporate,Victoria,Australia,APAC,Oceania,FUR-BO-10000321,Furniture,Bookcases,"Dania Floating Shelf Set, Mobile",275,4,0.6,-158.208,46.37,High,2014,8,3,-0.5753018181818181
ES-2014-4896612,2014-08-26,2014-08-30,Standard Class,Tamara Chand,Corporate,Rhineland-Palatinate,Germany,EU,Central,TEC-CO-10004169,Technology,Copiers,"HP Ink, Digital",513,4,0.0,66.72,42.37,High,2014,8,3,0.13005847953216373
MX-2014-127082,2014-08-26,2014-09-01,Standard Class,Rick Bensley,Home Office,Minas Gerais,Brazil,LATAM,South,TEC-PH-10000289,Technology,Phones,"Samsung Audio Dock, Full Size",336,3,0.0,100.86,32.76,Low,2014,8,3,0.3001785714285714
AU-2014-9620,2014-08-26,2014-09-02,Standard Class,Carol Adams,Corporate,Tyrol,Austria,EMEA,EMEA,OFF-SAN-10004420,Office Supplies,Art,"Sanford Sketch Pad, Water Color",292,6,0.0,137.16,29.01,Medium,2014,8,3,0.46972602739726027
CG-2014-3440,2014-08-26,2014-08-29,Second Class,Gary Hwang,Consumer,Kinshasa,Democratic Republic of the Congo,Africa,Africa,TEC-CIS-10000758,Technology,Phones,"Cisco Smart Phone, Full Size",653,1,0.0,169.68,27.26,Medium,2014,8,3,0.2598468606431853
HU-2014-5500,2014-08-26,2014-08-30,Standard Class,Anne Pryor,Home Office,Hajdu-Bihar,Hungary,EMEA,EMEA,TEC-NOK-10001319,Technology,Phones,"Nokia Headset, Full Size",446,6,0.0,8.82,24.92,Medium,2014,8,3,0.01977578475336323
ID-2014-57368,2014-08-26,2014-08-31,Standard Class,Charles McCrossin,Consumer,Seoul,South Korea,APAC,North Asia,TEC-PH-10004402,Technology,Phones,"Cisco Headset, with Caller ID",310,7,0.5,-49.56,21.8,Medium,2014,8,3,-0.1598709677419355
CA-2014-159793,2014-08-26,2014-08-30,Standard Class,Seth Vernon,Consumer,Pennsylvania,United States,US,East,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,131,2,0.5,-89.0664,19.94,High,2014,8,3,-0.6798961832061069
PL-2014-4090,2014-08-26,2014-08-28,First Class,George Ashbrook,Consumer,Silesia,Poland,EMEA,EMEA,FUR-SAF-10002940,Furniture,Bookcases,"Safco Corner Shelving, Mobile",152,1,0.0,66.87,19.08,Medium,2014,8,3,0.4399342105263158
CA-2014-114636,2014-08-26,2014-08-30,Standard Class,Guy Armstrong,Consumer,North Carolina,United States,US,South,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,192,5,0.2,67.256,18.82,Medium,2014,8,3,0.35029166666666667
ID-2014-17279,2014-08-26,2014-08-28,Second Class,Tracy Poddar,Corporate,Punjab,Pakistan,APAC,Central Asia,OFF-EN-10001882,Office Supplies,Envelopes,"Jiffy Manila Envelope, with clear poly window",103,7,0.5,-2.205,16.89,Critical,2014,8,3,-0.021407766990291264
IT-2014-3882620,2014-08-26,2014-08-29,Second Class,Mitch Gastineau,Corporate,England,United Kingdom,EU,North,FUR-FU-10000946,Furniture,Furnishings,"Advantus Stacking Tray, Durable",258,14,0.3,-11.214,15.76,Medium,2014,8,3,-0.04346511627906977
ES-2014-2012335,2014-08-26,2014-09-02,Standard Class,Janet Lee,Consumer,England,United Kingdom,EU,North,OFF-SU-10002094,Office Supplies,Supplies,"Acme Letter Opener, Steel",133,5,0.1,45.795,12.9,Low,2014,8,3,0.3443233082706767
IT-2014-5912011,2014-08-26,2014-08-29,First Class,Harry Greene,Consumer,Limburg,Netherlands,EU,Central,TEC-AC-10001486,Technology,Accessories,"Belkin Flash Drive, Programmable",65,3,0.5,-52.2,12.82,Medium,2014,8,3,-0.8030769230769231
ES-2014-1113356,2014-08-26,2014-08-29,First Class,Ricardo Sperren,Corporate,Ile-de-France,France,EU,Central,FUR-CH-10002819,Furniture,Chairs,"SAFCO Chairmat, Red",162,3,0.1,19.674,12.45,Medium,2014,8,3,0.12144444444444444
HR-2014-4050,2014-08-26,2014-08-30,Second Class,Patrick O'Brill,Consumer,Grad Zagreb,Croatia,EMEA,EMEA,OFF-STA-10002791,Office Supplies,Art,"Stanley Sketch Pad, Water Color",48,1,0.0,9.03,12.15,High,2014,8,3,0.188125
ID-2014-77857,2014-08-26,2014-08-31,Standard Class,Phillip Flathmann,Consumer,Queensland,Australia,APAC,Oceania,OFF-AR-10003536,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",75,3,0.1,9.162,11.11,High,2014,8,3,0.12216
ES-2014-4486930,2014-08-26,2014-08-31,Standard Class,Christine Sundaresam,Consumer,England,United Kingdom,EU,North,TEC-AC-10001032,Technology,Accessories,"Enermax Numeric Keypad, Bluetooth",115,2,0.0,46.98,9.74,Medium,2014,8,3,0.40852173913043477
ES-2014-1275584,2014-08-26,2014-08-30,Standard Class,Deirdre Greer,Corporate,North Rhine-Westphalia,Germany,EU,Central,FUR-FU-10003500,Furniture,Furnishings,"Rubbermaid Photo Frame, Duo Pack",104,2,0.0,37.26,8.16,Medium,2014,8,3,0.35826923076923073
MX-2014-112088,2014-08-26,2014-09-02,Standard Class,Ross Baird,Home Office,Distrito Federal,Mexico,LATAM,North,OFF-AR-10002535,Office Supplies,Art,"Stanley Markers, Water Color",85,5,0.0,21.9,7.26,Low,2014,8,3,0.2576470588235294
IN-2014-29291,2014-08-26,2014-08-30,Standard Class,Harry Greene,Consumer,Rajasthan,India,APAC,Central Asia,OFF-LA-10002180,Office Supplies,Labels,"Hon Color Coded Labels, 5000 Label Set",40,3,0.0,12.6,7.14,High,2014,8,3,0.315
IN-2014-45202,2014-08-26,2014-08-26,Same Day,Stephanie Ulpright,Home Office,Hunan,China,APAC,North Asia,OFF-LA-10000425,Office Supplies,Labels,"Avery Shipping Labels, Alphabetical",70,6,0.0,27.9,6.55,Medium,2014,8,3,0.3985714285714286
ES-2014-1822203,2014-08-26,2014-09-01,Standard Class,Jason Fortune-,Consumer,Lazio,Italy,EU,South,OFF-PA-10000908,Office Supplies,Paper,"Xerox Note Cards, Premium",132,5,0.0,26.25,3.45,Medium,2014,8,3,0.19886363636363635
ES-2014-5009576,2014-08-26,2014-08-30,Standard Class,Michelle Tran,Home Office,Emilia-Romagna,Italy,EU,South,OFF-LA-10003132,Office Supplies,Labels,"Smead Round Labels, Laser Printer Compatible",35,5,0.0,12.3,3.09,Medium,2014,8,3,0.3514285714285714
CG-2014-9290,2014-08-26,2014-08-30,Standard Class,Beth Thompson,Home Office,Bandundu,Democratic Republic of the Congo,Africa,Africa,OFF-AVE-10003558,Office Supplies,Labels,"Avery Round Labels, Alphabetical",42,6,0.0,9.18,3.02,Medium,2014,8,3,0.21857142857142856
IT-2014-3734233,2014-08-26,2014-08-30,Standard Class,Cindy Schnelling,Corporate,Campania,Italy,EU,South,FUR-CH-10000966,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two",30,1,0.6,-34.92,2.88,Medium,2014,8,3,-1.1640000000000001
US-2014-105697,2014-08-26,2014-08-28,First Class,Joe Elijah,Consumer,Ohio,United States,US,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",26,2,0.2,1.9272,2.52,Medium,2014,8,3,0.07412307692307693
IT-2014-4405865,2014-08-26,2014-08-31,Standard Class,Tanja Norvell,Home Office,South Holland,Netherlands,EU,Central,OFF-BI-10001723,Office Supplies,Binders,"Avery Binder, Clear",19,3,0.5,-14.85,2.07,Medium,2014,8,3,-0.781578947368421
JO-2014-320,2014-08-26,2014-08-26,Same Day,James Lanier,Home Office,'Amman,Jordan,EMEA,EMEA,OFF-SME-10001754,Office Supplies,Labels,"Smead File Folder Labels, 5000 Label Set",19,2,0.0,8.52,1.86,Medium,2014,8,3,0.44842105263157894
CA-2014-101210,2014-08-26,2014-08-29,Second Class,Don Weiss,Consumer,Tennessee,United States,US,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,10,2,0.2,1.7024,1.21,High,2014,8,3,0.17024
IN-2014-37033,2014-08-27,2014-08-31,Standard Class,Alyssa Tate,Home Office,Jawa Barat,Indonesia,APAC,Southeast Asia,TEC-CO-10004170,Technology,Copiers,"HP Wireless Fax, High-Speed",1000,3,0.07,268.8039,102.59,Medium,2014,8,3,0.2688039
IN-2014-63213,2014-08-27,2014-08-29,First Class,Sam Craven,Consumer,Guangxi,China,APAC,North Asia,FUR-FU-10002525,Furniture,Furnishings,"Deflect-O Door Stop, Erganomic",255,6,0.0,119.88,75.64,High,2014,8,3,0.47011764705882353
AU-2014-6560,2014-08-27,2014-08-31,Standard Class,Michael Dominguez,Corporate,Carinthia,Austria,EMEA,EMEA,FUR-HAR-10002288,Furniture,Chairs,"Harbour Creations Rocking Chair, Red",588,4,0.0,29.4,66.7,High,2014,8,3,0.049999999999999996
ID-2014-19113,2014-08-27,2014-09-01,Standard Class,Harry Marie,Corporate,Tasmania,Australia,APAC,Oceania,FUR-BO-10001192,Furniture,Bookcases,"Bush Library with Doors, Mobile",880,4,0.4,44.016,61.06,Medium,2014,8,3,0.050018181818181816
IT-2014-2544381,2014-08-27,2014-08-31,Standard Class,Heather Kirkland,Corporate,Berlin,Germany,EU,Central,TEC-AC-10004997,Technology,Accessories,"Belkin Memory Card, Bluetooth",620,6,0.1,82.494,52.45,Medium,2014,8,3,0.1330548387096774
ES-2014-5981155,2014-08-27,2014-08-30,First Class,Kean Nguyen,Corporate,Ceuta,Spain,EU,South,OFF-ST-10002506,Office Supplies,Storage,"Smead Lockers, Blue",357,2,0.1,27.756,35.3,Medium,2014,8,3,0.07774789915966386
MX-2014-107279,2014-08-27,2014-09-01,Standard Class,Jill Fjeld,Consumer,Distrito Federal,Mexico,LATAM,North,TEC-CO-10002493,Technology,Copiers,"Hewlett Personal Copier, Color",291,3,0.002,31.45716,21.5,Medium,2014,8,3,0.10810020618556701
ID-2014-38251,2014-08-27,2014-09-03,Standard Class,Joseph Holt,Consumer,Jakarta,Indonesia,APAC,Southeast Asia,OFF-EN-10004977,Office Supplies,Envelopes,"Jiffy Manila Envelope, Recycled",184,14,0.47,-159.8898,18.59,Low,2014,8,3,-0.8689663043478262
ID-2014-10321,2014-08-27,2014-08-27,Same Day,Barbara Fisher,Corporate,Queensland,Australia,APAC,Oceania,OFF-SU-10003559,Office Supplies,Supplies,"Kleencut Ruler, Steel",58,5,0.1,7.02,17.9,Critical,2014,8,3,0.12103448275862068
IT-2014-1431014,2014-08-27,2014-09-01,Standard Class,Chloris Kastensmidt,Consumer,Lazio,Italy,EU,South,FUR-FU-10003500,Furniture,Furnishings,"Rubbermaid Photo Frame, Duo Pack",155,3,0.0,55.89,12.71,Medium,2014,8,3,0.36058064516129035
IN-2014-32308,2014-08-27,2014-08-31,Standard Class,Bill Shonely,Corporate,Hokkaido,Japan,APAC,North Asia,FUR-BO-10001147,Furniture,Bookcases,"Bush Floating Shelf Set, Metal",171,1,0.0,44.37,12.61,Medium,2014,8,3,0.2594736842105263
KZ-2014-2950,2014-08-27,2014-08-29,First Class,Irene Maddox,Consumer,Qostanay,Kazakhstan,EMEA,EMEA,TEC-PAN-10001172,Technology,Machines,"Panasonic Receipt Printer, Durable",363,10,0.7,-314.94,9.38,High,2014,8,3,-0.867603305785124
IN-2014-50088,2014-08-27,2014-09-01,Standard Class,Craig Reiter,Consumer,Delhi,India,APAC,Central Asia,TEC-PH-10002443,Technology,Phones,"Cisco Signal Booster, with Caller ID",455,3,0.0,86.49,9.24,Medium,2014,8,3,0.19008791208791206
ES-2014-3636501,2014-08-27,2014-08-31,Standard Class,Sara Luxemburg,Home Office,England,United Kingdom,EU,North,OFF-SU-10003624,Office Supplies,Supplies,"Stiletto Scissors, High Speed",142,6,0.0,2.7,8.86,High,2014,8,3,0.019014084507042256
US-2014-129350,2014-08-27,2014-08-27,Same Day,Guy Thornton,Consumer,Santiago,Dominican Republic,LATAM,Caribbean,OFF-ST-10002632,Office Supplies,Storage,"Smead Shelving, Industrial",53,2,0.2,-8.576,8.36,High,2014,8,3,-0.161811320754717
RS-2014-9350,2014-08-27,2014-09-02,Standard Class,Maxwell Schwartz,Consumer,Novosibirsk,Russia,EMEA,EMEA,OFF-AME-10000244,Office Supplies,Envelopes,"Ames Manila Envelope, Security-Tint",54,2,0.0,21.66,7.89,Low,2014,8,3,0.40111111111111114
ES-2014-1928209,2014-08-27,2014-09-01,Second Class,Stephanie Ulpright,Home Office,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-BI-10004628,Office Supplies,Binders,"Cardinal Binder, Durable",92,6,0.0,4.5,7.68,Medium,2014,8,3,0.04891304347826087
MO-2014-7020,2014-08-27,2014-09-02,Standard Class,Grant Thornton,Corporate,Grand Casablanca,Morocco,Africa,Africa,OFF-GRE-10004604,Office Supplies,Paper,"Green Bar Cards & Envelopes, 8.5 x 11",105,2,0.0,18.9,7.05,Medium,2014,8,3,0.18
CA-2014-132584,2014-08-27,2014-08-28,First Class,Heather Jas,Home Office,Michigan,United States,US,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",54,4,0.0,13.9672,6.31,Medium,2014,8,3,0.25865185185185186
